TRAIL_NUMBER,TRAIL_NAME,TRAIL_TYPE,TRAIL_CN,BMP,EMP,SEGMENT_LENGTH,MANAGING_ORG,SECURITY_ID,NATIONAL_TRAIL_DESIGNATION,TRAIL_CLASS,TERRA_BASE_SYMBOLOGY,ACCESSIBILITY_STATUS,TRAIL_SURFACE,SURFACE_FIRMNESS,TYPICAL_TRAIL_GRADE,TYPICAL_TREAD_WIDTH,MINIMUM_TRAIL_WIDTH,TYPICAL_TREAD_CROSS_SLOPE,SPECIAL_MGMT_AREA,MVUM_SYMBOL,ALLOWED_TERRA_USE,ALLOWED_SNOW_USE,HIKER_PEDESTRIAN_MANAGED,HIKER_PEDESTRIAN_ACCPT_DISC,HIKER_PEDESTRIAN_RESTRICTED,PACK_SADDLE_MANAGED,PACK_SADDLE_ACCPT_DISC,PACK_SADDLE_RESTRICTED,BICYCLE_MANAGED,BICYCLE_ACCPT_DISC,BICYCLE_RESTRICTED,MOTORCYCLE_MANAGED,MOTORCYCLE_ACCPT_DISC,MOTORCYCLE_RESTRICTED,ATV_MANAGED,ATV_ACCPT_DISC,ATV_RESTRICTED,FOURWD_MANAGED,FOURWD_ACCPT_DISC,FOURWD_RESTRICTED,SNOWMOBILE_MANAGED,SNOWMOBILE_ACCPT_DISC,SNOWMOBILE_RESTRICTED,SNOWSHOE_MANAGED,SNOWSHOE_ACCPT_DISC,SNOWSHOE_RESTRICTED,XCOUNTRY_SKI_MANAGED,XCOUNTRY_SKI_ACCPT_DISC,XCOUNTRY_SKI_RESTRICTED,MOTOR_WATERCRAFT_RESTRICTED,NONMOTOR_WATERCRAFT_RESTRICTED,GIS_MILES,TERRA_MOTORIZED,SNOW_MOTORIZED,OBJECTID,GLOBALID,SHAPELEN
496,EIGHTMILE LOOP,TERRA,5182.004901,3,6.2,3.2,60601,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.00-0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.169,NA,NA,227369,{A403EB91-5FD6-4975-A681-55A13A3C7EB5},0.0592186500
678A,ZIG ZAG VISTA,TERRA,5088.004901,0,0.09,0.09,60606,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.05-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095,NA,NA,227370,{559F41F2-B67E-4F85-A902-0E7AF7C3C8A0},0.0013133250
490A,CAMAS,TERRA,5184.004901,2.45,3.9,1.45,60601,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.426,NA,NA,227371,{4F5D5B38-3F72-458E-A4E9-7A36F93CEE67},0.0268348040
411,WYETH,TERRA,5035.004591,4.4,6.9,2.5,60606,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.05-0.08,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.564,NA,NA,227372,{E3EEED70-293D-41A5-BE68-F4E32180B505},0.0409559330
781F,WILDCAT MOUNTAIN,TERRA,4253010324.000000,0,0.063,0.06,60609,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.00-0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064,NA,NA,227373,{5EBDEC2E-B0DB-4F27-8CF2-C2918BF98712},0.0010536940
645,ELK MEADOWS,TERRA,5029.004901,6.3,7.2,0.9,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915,NA,NA,227374,{72BEB88B-4D30-4945-B382-9B4D8735F81F},0.0154462450
688A,OAK RIDGE,TERRA,5042.004901,1,2.4,1.4,60606,606,1,2,TC1-2,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.20-0.30,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.366,NA,NA,227375,{5CAEEE22-2155-4629-A8F8-A72B32935987},0.0265384170
652,GNARL RIDGE,TERRA,5033.004901,0,1,1,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992,NA,NA,227376,{EA2BB9EB-A657-4594-82B5-112620DEB2A2},0.0160024000
688,SURVEYERS RIDGE,TERRA,5041.004901,14.3,16.35,2.05,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.008,NA,NA,227377,{5BAC6B66-85BC-4DEB-B6C3-23F600A8A5F2},0.0385571800
650A,TAMANAWAS FALLS,TERRA,5032.004901,0,1.1,1.1,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.084,NA,NA,227378,{2C2976D4-D3BF-497D-A08C-8F3EE865997F},0.0205083510
678,ZIG ZAG,TERRA,5039.004901,0,0.85,0.85,60606,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861,NA,NA,227379,{8D93F076-690B-4C2E-B0B8-BA9AACDCF775},0.0144745030
529,SOUTHSHORE,TERRA,4252010324.000000,0,3,3,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.00-0.05,TW04 - 24-36 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.046,NA,NA,227380,{3750AA41-23A5-439C-8FC7-C7E77E2595FB},0.0558978210
672,DRY LAKE,TERRA,4245010324.000000,0.5,0.95,0.45,60609,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468,NA,NA,227381,{43310A27-BCF9-4B96-A913-262AF4A1583B},0.0073359650
675,DOG RIVER,TERRA,5037.004901,0.45,5.33,4.88,60606,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.983,NA,NA,227382,{ADB6AA4F-ABD4-43CF-A317-8EA03AE36624},0.0814964270
645,ELK MEADOWS,TERRA,5029.004901,1.7,6.3,4.6,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.775,NA,NA,227383,{A3B54265-3EBA-430A-A6FA-9032315B6892},0.0737647780
677,TEACUP LAKE,TERRA,5038.004901,0,0.1785,0.18,60606,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186,NA,NA,227384,{6E131091-C6E7-4313-9DD5-125665790931},0.0028154800
645,ELK MEADOWS,TERRA,5029.004901,7.2,8.8,1.6,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.602,NA,NA,227385,{642D7D0E-78A3-41AC-864C-00B5314B43AF},0.0285813550
405,RUCKEL CREEK,TERRA,278000000000.000000,4,5.9,1.9,60606,606,1,1,TC1-2,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,12 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.940,NA,NA,227386,{200D4BF1-EC17-4D47-9F0E-9D0CAF87EC48},0.0355093800
644,LAMBERSON SPUR,TERRA,5028.004901,0.8,1.6,0.8,60606,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853,NA,NA,227387,{03258CC3-7BFF-4C5F-B8CC-9429750D229F},0.0139710000
804,LADEE 804,TERRA,484000000000.000000,0,2.4,2.4,60605,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.00-0.05,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632,NA,NA,227388,{51545EE0-FBCB-4602-B0D1-81029979CF7D},0.0307147010
647,BLUEGRASS RIDGE,TERRA,5030.004901,0.7,6.1,5.4,60606,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.601,NA,NA,227389,{64615DB8-500D-4A50-A884-C718E923B48A},0.0881444840
526,MEDITATION POINT,TERRA,4248010324.000000,0,0.2,0.2,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.05-0.08,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,NA,NA,227390,{FC6AEA0F-AC7B-483C-8ABE-71973BC943AB},0.0037198760
537,TIMOTHY BIKE,TERRA,4250010324.000000,0,4.2,4.2,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.05-0.08,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.293,NA,NA,227391,{323AF621-B7CE-4D02-885F-46C863CDD9A7},0.0705231770
688,SURVEYERS RIDGE,TERRA,5041.004901,0.33,13.4,13.07,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.441,NA,NA,227392,{98EB5AF9-4A0C-4486-A3E0-80F2D8CC64E0},0.2141415580
644,LAMBERSON SPUR,TERRA,5028.004901,0,0.8,0.8,60606,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829,NA,NA,227393,{EF9AC416-52E7-4C63-999F-577BF9FFF3E1},0.0152286560
672,DRY LAKE,TERRA,4245010324.000000,0,0.5,0.5,60609,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476,NA,NA,227394,{94DC8C88-40B1-44EA-ACB1-B9D667E722DD},0.0102182710
685,GUNSIGHT BUTTE,TERRA,5040.004901,0,5,5,60606,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.136,NA,NA,227395,{8DAAC7CC-E754-40FB-A397-AA4487F7F339},0.0846930990
688,SURVEYERS RIDGE,TERRA,5041.004901,13.4,14.3,0.9,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887,NA,NA,227396,{9411E654-836F-4914-A85B-458FD6723797},0.0167770620
650,EAST FORK,TERRA,5031.004901,0,6.2,6.2,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.837,NA,NA,227397,{7EF661DC-D228-49CE-853A-A7C7D02ACDA9},0.1034960330
674A,DRY FIR,TERRA,4244010324.000000,0,2.9,2.9,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.889,NA,NA,227398,{57D6734C-98B8-47FD-8F54-6AFA20B9CFDC},0.0518997490
401,TANNER BUTTE,TERRA,278000000000.000000,4.26,9.76,5.5,60606,606,1,1,TC1-2,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.10-0.12,TW02 - 12-18 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.712,NA,NA,227399,{163C3E99-591F-46ED-B0E9-C9CBFEC90254},0.0890767980
647,BLUEGRASS RIDGE,TERRA,5030.004901,0,0.7,0.7,60606,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714,NA,NA,227400,{3F599568-EEF0-4D4D-B447-8A7382D7912B},0.0120538570
652A,GNARL RIDGE CUT OFF,TERRA,5034.004901,0,0.6,0.6,60606,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.05-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581,NA,NA,227401,{FB8AB611-14BC-4F12-B575-4B018E1D9487},0.0110606910
805,LADEE 805,TERRA,484000000000.000000,0,2.9,2.9,60605,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.00-0.05,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.518,NA,NA,227402,{880E6CBD-3278-4A30-93AA-A01AA2780336},0.0415777150
600,TIMBERLINE,TERRA,5061.004901,16.9,17.7,0.8,60606,606,1,2,TC1-2,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821,NA,NA,227403,{91F5F1DB-251D-4250-8604-17A58ACF55FC},0.0132231970
783,PLAZA,TERRA,5148.004901,0.075,11.1,11.03,60609,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.248,NA,NA,227404,{493F747B-15C3-40E4-9668-7E251D7F4F86},0.1854873950
778,PARADISE PARK,TERRA,5142.004901,1,6,5,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.938,NA,NA,227405,{CCEF44FF-9133-4141-B72F-EAFC38F0BCB4},0.0913857590
781,DOUGLAS,TERRA,5145.004901,3.2,7.1,3.9,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.860,NA,NA,227406,{44EF14B5-08EE-4B7B-9B50-24996C36A4B9},0.0710453590
781,DOUGLAS,TERRA,5145.004901,0,0.6,0.6,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578,NA,NA,227407,{602FA2FD-17A5-4140-9270-66FD5D5F63A5},0.0116322780
714,RUDDY HILL,TERRA,5098.004901,0.17,0.3,0.13,60605,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146,NA,NA,227408,{79AEA114-F2BD-40DA-A553-2DE040636CD3},0.0022911470
667,UMBRELLA FALLS,TERRA,5035.004901,0,3.15,3.15,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.097,NA,NA,227409,{4C732CB7-0E62-4EB3-AE27-A7B692A42318},0.0586071670
667C,SAHALIE FALLS,TERRA,5036.004901,0,2.1,2.1,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.096,NA,NA,227410,{FD0AAA7B-AD79-45D9-93BA-B091DA0FF226},0.0364679720
803,LADEE 803,TERRA,484000000000.000000,0,0.7,0.7,60605,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.00-0.05,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,NA,NA,227411,{DB367B96-E068-4BB9-B645-40611E228579},0.0056785900
645,ELK MEADOWS,TERRA,5029.004901,0.07,1.7,1.63,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.634,NA,NA,227412,{A37034B7-1A8E-4989-8645-1519C690B752},0.0290251190
524,JOE GRAHAM,TERRA,4247010324.000000,0,0.15,0.15,60605,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.05-0.08,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151,NA,NA,227413,{7915DE8D-1AF3-462D-B3C1-AB4C8983A450},0.0027626440
806,LADEE 806,TERRA,484000000000.000000,0,2.8,2.8,60605,606,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.00-0.05,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.937,NA,NA,227414,{27048D66-A247-49CF-AC47-7F719A3EAE58},0.0324614690
417A,WARREN LAKE,TERRA,5083.004901,0,0.38,0.38,60606,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399,NA,NA,227415,{9B12C00C-9A8A-46E1-A029-29CF7572D36A},0.0059418240
645,ELK MEADOWS,TERRA,5029.004901,0,0.07,0.07,60606,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,NA,NA,227416,{02CE3A18-9010-43FD-93FC-30C33B683E1B},0.0011204790
411,WYETH,TERRA,5035.004591,6.9,7.1,0.2,60606,606,1,1,TC1-2,NA,NATIVE MATERIAL,NA,0.05-0.08,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200,NA,NA,227417,{03F886F5-7CF9-4879-B5E0-A204E5AB3279},0.0035440360
742A,OLD SALMON RIVER,TERRA,5127.004901,0,1.9,1.9,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.975,NA,NA,227418,{1BCF877E-57E3-4F11-9E8A-1895EE76FEAF},0.0304786730
650B,TAMANAWAS TIE,TERRA,5089.004901,0,0.38,0.38,60606,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378,NA,NA,227419,{31339933-A187-4C73-AD48-1368C079F849},0.0071153720
SNO-691A,HEMLOCK NORDIC,SNOW,5123.004901,0.5,0.7,0.2,60609,606,1,3,NA,NA,SNOW,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210,NA,NA,227420,{4A115C43-1DAA-4176-A703-A0552EDF56A2},0.0031338640
487,CLEAR CREEK,TERRA,5183.004901,0,1.88,1.88,60601,606,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.879,NA,NA,227421,{20AF285B-C58A-4B7C-9163-9F11186C14D1},0.0336706220
772,BURNT LAKE NORTH,TERRA,5137.004901,0,0.018,0.02,60609,606,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017,NA,NA,227422,{DC8F167C-BCE2-4611-BABB-9D213020675C},0.0003487490
